ip,latitude,longitude,device_type,model,location_label,last_seen,port,org,country,region,poc_batch,trial_profile
10.1.29.214,25.558648,51.750879,PTZ Camera,Dahua SD49425XB,Doha Sector 8,2025-04-05,443,Lumen,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.29.215,38.655037,-77.145164,PTZ Camera,Axis P5655-E,Washington Sector 9,2026-01-04,8080,Lumen,US,North America,GLOBAL_500_V2,expired_heavy
10.1.29.216,41.991591,12.801442,PTZ Camera,Axis P5655-E,Rome Sector 10,2025-02-23,443,Comcast,IT,Europe,GLOBAL_500_V2,expired_heavy
10.1.29.217,-37.774112,145.169421,Dome Camera,Hanwha XNV-8080R,Melbourne Sector 11,2025-10-09,443,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.29.218,37.478786,127.104799,Bullet Camera,Hikvision DS-2CD2085G1,Seoul Sector 12,2025-12-27,554,Cloudflare,KR,Asia,GLOBAL_500_V2,expired_heavy
10.1.29.219,32.112506,34.850291,Bullet Camera,Dahua SD49425XB,Tel Aviv Sector 13,2025-11-10,554,Lumen,IL,Middle East,GLOBAL_500_V2,expired_heavy
10.1.29.220,39.051528,-77.000759,PTZ Camera,Hanwha XNV-8080R,Washington Sector 14,2025-04-25,554,Cloudflare,US,North America,GLOBAL_500_V2,expired_heavy
10.1.29.221,19.09163,73.100899,Dome Camera,Hanwha XNV-8080R,Mumbai Sector 15,2025-04-21,554,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.29.222,-23.39261,-46.342697,PTZ Camera,Hikvision DS-2CD2085G1,Sao Paulo Sector 16,2024-11-20,8080,Comcast,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.29.223,25.348285,51.59945,PTZ Camera,Bosch FLEXIDOME,Doha Sector 17,2025-08-03,443,Verizon,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.29.224,-23.51287,-46.327681,PTZ Camera,Dahua SD49425XB,Sao Paulo Sector 18,2025-06-09,8080,Lumen,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.29.225,40.852303,29.024708,PTZ Camera,Axis P5655-E,Istanbul Sector 19,2025-04-15,80,Lumen,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.29.226,-23.829596,-46.780326,Dome Camera,Hikvision DS-2CD2085G1,Sao Paulo Sector 20,2025-04-25,80,Lumen,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.30.227,25.390447,55.512978,Dome Camera,Hikvision DS-2CD2085G1,Dubai Sector 1,2025-06-08,80,Comcast,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.30.228,35.85554,139.979892,Bullet Camera,Sony SNC-EP580,Tokyo Sector 2,2025-05-16,80,AT&T,JP,Asia,GLOBAL_500_V2,expired_heavy
10.1.30.229,33.71674,-7.668215,Dome Camera,Hanwha XNV-8080R,Casablanca Sector 3,2025-11-08,554,Cloudflare,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.30.230,28.861111,77.53346,Dome Camera,Dahua SD49425XB,Delhi Sector 4,2025-11-19,554,Lumen,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.30.231,4.63485,-74.420278,Bullet Camera,Axis P5655-E,Bogota Sector 5,2025-10-05,554,Lumen,CO,South America,GLOBAL_500_V2,expired_heavy
10.1.30.232,-5.982871,106.542124,Dome Camera,Hanwha XNV-8080R,Jakarta Sector 6,2025-04-28,8080,Cloudflare,ID,Asia,GLOBAL_500_V2,expired_heavy
10.1.30.233,-1.037884,36.590577,Dome Camera,Dahua SD49425XB,Nairobi Sector 7,2025-01-30,443,Cloudflare,KE,Africa,GLOBAL_500_V2,expired_heavy
10.1.30.234,19.198173,-99.132452,PTZ Camera,Bosch FLEXIDOME,Mexico City Sector 8,2025-06-22,443,Lumen,MX,North America,GLOBAL_500_V2,expired_heavy
10.1.30.235,-33.738626,151.329478,Dome Camera,Hanwha XNV-8080R,Sydney Sector 9,2025-11-23,554,Lumen,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.30.236,19.195091,72.657092,Dome Camera,Dahua SD49425XB,Mumbai Sector 10,2025-04-13,80,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.30.237,40.699136,-73.769503,IP Camera,Hanwha XNV-8080R,New York Sector 11,2025-04-10,8080,BT,US,North America,GLOBAL_500_V2,expired_heavy
10.1.30.238,-12.252296,-77.169244,Dome Camera,Axis P5655-E,Lima Sector 12,2025-06-05,443,Lumen,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.30.239,25.355464,51.444177,PTZ Camera,Sony SNC-EP580,Doha Sector 13,2025-06-03,443,Cloudflare,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.30.240,33.683139,-7.80631,Dome Camera,Dahua SD49425XB,Casablanca Sector 14,2026-01-17,443,Lumen,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.30.241,13.448889,100.719959,PTZ Camera,Sony SNC-EP580,Bangkok Sector 15,2025-10-20,80,Cloudflare,TH,Asia,GLOBAL_500_V2,expired_heavy
10.1.30.242,1.609488,103.72518,IP Camera,Axis P5655-E,Singapore Sector 16,2025-10-06,443,Lumen,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.31.243,42.141161,12.719342,Dome Camera,Axis P5655-E,Rome Sector 17,2025-07-28,443,Verizon,IT,Europe,GLOBAL_500_V2,expired_heavy
10.1.31.244,13.945251,100.238446,PTZ Camera,Axis P5655-E,Bangkok Sector 18,2025-11-23,443,BT,TH,Asia,GLOBAL_500_V2,expired_heavy
10.1.31.245,-23.233394,-46.441102,IP Camera,Hikvision DS-2CD2085G1,Sao Paulo Sector 19,2025-07-27,443,Lumen,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.31.246,-1.191397,36.705082,PTZ Camera,Sony SNC-EP580,Nairobi Sector 20,2025-08-05,8080,Cloudflare,KE,Africa,GLOBAL_500_V2,expired_heavy
