ip,latitude,longitude,device_type,model,location_label,last_seen,port,org,country,region,poc_batch,trial_profile
10.1.28.203,41.347714,28.998935,IP Camera,Hanwha XNV-8080R,Istanbul Sector 17,2025-11-18,8080,DigitalOcean,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.204,19.869415,-99.304947,Bullet Camera,Bosch FLEXIDOME,Mexico City Sector 18,2026-02-14,8080,Cloudflare,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.28.205,24.635441,46.512178,IP Camera,Axis P5655-E,Riyadh Sector 19,2025-01-29,8080,Lumen,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.206,-6.356496,106.779121,IP Camera,Hanwha XNV-8080R,Jakarta Sector 20,2026-01-26,8080,Comcast,ID,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.28.207,41.583938,12.976742,Dome Camera,Hanwha XNV-8080R,Rome Sector 1,2025-11-20,443,DigitalOcean,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.28.208,-32.169951,115.88089,Bullet Camera,Hanwha XNV-8080R,Perth Sector 2,2026-01-02,443,DigitalOcean,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.28.209,40.830313,29.212778,PTZ Camera,Hanwha XNV-8080R,Istanbul Sector 3,2024-10-19,8080,DigitalOcean,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.210,31.963382,34.604044,Bullet Camera,Axis P5655-E,Tel Aviv Sector 4,2025-12-28,443,AT&T,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.29.211,29.507466,31.242344,PTZ Camera,Hanwha XNV-8080R,Cairo Sector 5,2026-02-12,443,AT&T,EG,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.29.212,1.057957,103.51831,Dome Camera,Hanwha XNV-8080R,Singapore Sector 6,2026-01-15,554,Cloudflare,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.29.213,40.643052,-3.28072,IP Camera,Axis P5655-E,Madrid Sector 7,2026-02-02,443,Lumen,ES,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.29.214,1.640633,103.869574,Bullet Camera,Hanwha XNV-8080R,Singapore Sector 8,2026-02-11,80,Cloudflare,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.29.215,31.729907,34.839655,PTZ Camera,Bosch FLEXIDOME,Tel Aviv Sector 9,2025-11-02,8080,DigitalOcean,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.29.216,35.232726,139.300387,PTZ Camera,Hanwha XNV-8080R,Tokyo Sector 10,2026-03-10,8080,Lumen,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.29.217,-33.460045,151.129778,Bullet Camera,Axis P5655-E,Sydney Sector 11,2025-12-27,8080,BT,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.29.218,25.684825,55.402511,Dome Camera,Hanwha XNV-8080R,Dubai Sector 12,2026-02-04,443,Comcast,AE,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.29.219,-38.199449,144.505272,IP Camera,Hikvision DS-2CD2085G1,Melbourne Sector 13,2025-07-29,443,Lumen,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.29.220,19.598876,-98.844933,IP Camera,Axis P5655-E,Mexico City Sector 14,2025-12-31,8080,DigitalOcean,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.29.221,5.05853,-0.210564,Dome Camera,Axis P5655-E,Accra Sector 15,2025-05-01,8080,AT&T,GH,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.29.222,19.278136,73.160915,Dome Camera,Hanwha XNV-8080R,Mumbai Sector 16,2026-01-19,8080,Verizon,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.29.223,41.076945,29.431321,Dome Camera,Axis P5655-E,Istanbul Sector 17,2026-01-11,8080,BT,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.29.224,29.916498,31.182514,Dome Camera,Hanwha XNV-8080R,Cairo Sector 18,2026-01-19,443,AT&T,EG,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.29.225,28.673453,76.707853,PTZ Camera,Bosch FLEXIDOME,Delhi Sector 19,2025-11-22,8080,Airtel,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.29.226,-1.553964,36.635635,Dome Camera,Axis P5655-E,Nairobi Sector 20,2026-02-19,443,Cloudflare,KE,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.30.227,37.73751,126.714693,IP Camera,Hikvision DS-2CD2085G1,Seoul Sector 1,2025-11-26,8080,DigitalOcean,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.228,-33.879007,151.740341,Dome Camera,Hanwha XNV-8080R,Sydney Sector 2,2025-10-20,443,Airtel,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.30.229,5.043524,-73.718413,PTZ Camera,Hanwha XNV-8080R,Bogota Sector 3,2025-12-29,443,Lumen,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.30.230,36.217194,139.638128,Dome Camera,Hanwha XNV-8080R,Tokyo Sector 4,2026-03-12,443,Verizon,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.231,0.804809,104.344016,IP Camera,Hanwha XNV-8080R,Singapore Sector 5,2025-12-28,8080,DigitalOcean,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.232,25.009469,46.343585,Bullet Camera,Axis P5655-E,Riyadh Sector 6,2025-11-05,443,Cloudflare,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.30.233,-26.553337,28.386967,Dome Camera,Axis P5655-E,Johannesburg Sector 7,2026-02-08,8080,BT,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.30.234,-1.502233,37.028924,Dome Camera,Axis P5655-E,Nairobi Sector 8,2026-03-01,554,BT,KE,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.30.235,37.189646,127.045974,IP Camera,Hanwha XNV-8080R,Seoul Sector 9,2026-01-08,8080,Lumen,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.236,-5.721131,106.639774,Bullet Camera,Axis P5655-E,Jakarta Sector 10,2025-04-15,443,Lumen,ID,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.237,28.983312,76.835749,IP Camera,Hanwha XNV-8080R,Delhi Sector 11,2026-03-04,443,BT,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.238,37.205608,127.123617,PTZ Camera,Hikvision DS-2CD2085G1,Seoul Sector 12,2025-10-24,443,Airtel,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.30.239,39.056823,-77.038668,PTZ Camera,Hanwha XNV-8080R,Washington Sector 13,2026-01-07,8080,Comcast,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.30.240,52.578955,20.631765,PTZ Camera,Axis P5655-E,Warsaw Sector 14,2026-02-18,8080,Airtel,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.30.241,-36.49524,175.255627,Dome Camera,Sony SNC-EP580,Auckland Sector 15,2025-12-25,8080,Lumen,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.30.242,-0.756915,36.417214,PTZ Camera,Axis P5655-E,Nairobi Sector 16,2025-12-07,443,Verizon,KE,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.31.243,40.601022,-74.506417,PTZ Camera,Axis P5655-E,New York Sector 17,2026-01-13,8080,AT&T,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.31.244,14.288739,100.118439,IP Camera,Bosch FLEXIDOME,Bangkok Sector 18,2025-02-19,8080,Airtel,TH,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.31.245,19.075447,72.384559,Bullet Camera,Hanwha XNV-8080R,Mumbai Sector 19,2025-12-25,443,DigitalOcean,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.31.246,19.419001,72.660461,PTZ Camera,Bosch FLEXIDOME,Mumbai Sector 20,2025-06-18,443,AT&T,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
