ip,latitude,longitude,device_type,model,location_label,last_seen,port,org,country,region,poc_batch,trial_profile
10.1.28.200,39.071659,-77.304422,PTZ Camera,Hanwha XNV-8080R,Washington Sector 14,2024-11-09,80,BT,US,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.28.201,6.167707,3.176884,PTZ Camera,Dahua SD49425XB,Lagos Sector 15,2025-06-20,443,DigitalOcean,NG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.28.202,19.30919,-98.739912,IP Camera,Hikvision DS-2CD2085G1,Mexico City Sector 16,2025-10-28,554,BT,MX,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.28.203,40.767371,-3.859338,PTZ Camera,Bosch FLEXIDOME,Madrid Sector 17,2025-10-27,8080,DigitalOcean,ES,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.28.204,49.103204,2.518865,PTZ Camera,Dahua SD49425XB,Paris Sector 18,2025-10-10,554,DigitalOcean,FR,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.28.205,25.011063,46.284707,Bullet Camera,Hikvision DS-2CD2085G1,Riyadh Sector 19,2025-11-16,554,Verizon,SA,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.28.206,40.406594,-73.951815,IP Camera,Sony SNC-EP580,New York Sector 20,2025-11-16,8080,Airtel,US,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.28.207,5.823975,-0.064875,IP Camera,Dahua SD49425XB,Accra Sector 1,2025-11-12,554,DigitalOcean,GH,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.28.208,-32.202832,115.952016,Dome Camera,Axis P5655-E,Perth Sector 2,2025-11-15,8080,BT,AU,Oceania,GLOBAL_500_V5,review_stale_global_mix
10.1.28.209,-12.089611,-76.995145,IP Camera,Bosch FLEXIDOME,Lima Sector 3,2025-10-27,80,DigitalOcean,PE,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.28.210,6.22883,3.562883,IP Camera,Sony SNC-EP580,Lagos Sector 4,2026-01-11,554,Airtel,NG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.29.211,-37.970832,145.139621,IP Camera,Hanwha XNV-8080R,Melbourne Sector 5,2026-03-07,554,Lumen,AU,Oceania,GLOBAL_500_V5,review_stale_global_mix
10.1.29.212,-26.504814,27.831765,IP Camera,Dahua SD49425XB,Johannesburg Sector 6,2025-07-07,80,DigitalOcean,ZA,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.29.213,6.354809,3.290306,PTZ Camera,Hikvision DS-2CD2085G1,Lagos Sector 7,2025-12-01,554,BT,NG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.29.214,-31.931965,115.53918,Bullet Camera,Sony SNC-EP580,Perth Sector 8,2025-10-21,554,Cloudflare,AU,Oceania,GLOBAL_500_V5,review_stale_global_mix
10.1.29.215,6.286942,3.321384,Dome Camera,Bosch FLEXIDOME,Lagos Sector 9,2026-01-08,8080,BT,NG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.29.216,32.179989,34.464507,IP Camera,Dahua SD49425XB,Tel Aviv Sector 10,2025-06-11,443,Airtel,IL,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.29.217,5.389707,0.206416,PTZ Camera,Dahua SD49425XB,Accra Sector 11,2025-06-28,8080,Verizon,GH,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.29.218,40.320822,-3.598212,IP Camera,Hikvision DS-2CD2085G1,Madrid Sector 12,2025-10-28,554,DigitalOcean,ES,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.29.219,25.051988,46.547056,Dome Camera,Bosch FLEXIDOME,Riyadh Sector 13,2026-01-08,554,BT,SA,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.29.220,-34.232696,-58.612622,PTZ Camera,Sony SNC-EP580,Buenos Aires Sector 14,2025-02-26,554,BT,AR,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.29.221,24.405042,46.583861,Dome Camera,Sony SNC-EP580,Riyadh Sector 15,2026-02-18,8080,Airtel,SA,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.29.222,48.492749,2.306754,PTZ Camera,Hikvision DS-2CD2085G1,Paris Sector 16,2026-02-08,554,Cloudflare,FR,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.29.223,42.114899,12.577267,Bullet Camera,Hikvision DS-2CD2085G1,Rome Sector 17,2025-06-16,8080,DigitalOcean,IT,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.29.224,41.110192,29.373707,Bullet Camera,Axis P5655-E,Istanbul Sector 18,2025-06-29,80,BT,TR,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.29.225,19.135216,-99.245027,PTZ Camera,Sony SNC-EP580,Mexico City Sector 19,2025-12-07,554,AT&T,MX,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.29.226,41.311093,28.875903,PTZ Camera,Bosch FLEXIDOME,Istanbul Sector 20,2024-10-19,554,Airtel,TR,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.30.227,-34.450751,-58.516189,IP Camera,Sony SNC-EP580,Buenos Aires Sector 1,2026-03-05,8080,Comcast,AR,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.228,41.877933,12.553131,Dome Camera,Hikvision DS-2CD2085G1,Rome Sector 2,2024-11-05,554,Airtel,IT,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.30.229,43.599836,-79.097049,PTZ Camera,Dahua SD49425XB,Toronto Sector 3,2026-02-12,8080,BT,CA,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.230,41.113711,28.821071,Dome Camera,Bosch FLEXIDOME,Istanbul Sector 4,2026-02-17,8080,DigitalOcean,TR,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.30.231,25.103142,46.506061,Bullet Camera,Axis P5655-E,Riyadh Sector 5,2026-02-27,8080,DigitalOcean,SA,Middle East,GLOBAL_500_V5,review_stale_global_mix
10.1.30.232,-23.551445,-46.241114,PTZ Camera,Hikvision DS-2CD2085G1,Sao Paulo Sector 6,2026-02-06,8080,DigitalOcean,BR,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.233,43.884782,-79.318186,Bullet Camera,Bosch FLEXIDOME,Toronto Sector 7,2025-11-26,554,DigitalOcean,CA,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.234,35.499523,139.727875,PTZ Camera,Sony SNC-EP580,Tokyo Sector 8,2026-03-03,80,Airtel,JP,Asia,GLOBAL_500_V5,review_stale_global_mix
10.1.30.235,4.626331,-73.96192,Bullet Camera,Hanwha XNV-8080R,Bogota Sector 9,2025-05-02,8080,Airtel,CO,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.236,29.829325,30.972239,IP Camera,Axis P5655-E,Cairo Sector 10,2025-11-10,443,Verizon,EG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.30.237,-33.918021,151.198228,Dome Camera,Bosch FLEXIDOME,Sydney Sector 11,2025-07-05,8080,Airtel,AU,Oceania,GLOBAL_500_V5,review_stale_global_mix
10.1.30.238,30.31446,31.073587,Dome Camera,Dahua SD49425XB,Cairo Sector 12,2025-09-26,554,AT&T,EG,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.30.239,52.433744,13.587502,Bullet Camera,Hanwha XNV-8080R,Berlin Sector 13,2025-05-23,8080,Airtel,DE,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.30.240,42.144697,12.444342,Bullet Camera,Hikvision DS-2CD2085G1,Rome Sector 14,2025-05-10,554,AT&T,IT,Europe,GLOBAL_500_V5,review_stale_global_mix
10.1.30.241,-23.512376,-46.985778,IP Camera,Bosch FLEXIDOME,Sao Paulo Sector 15,2025-04-09,8080,DigitalOcean,BR,South America,GLOBAL_500_V5,review_stale_global_mix
10.1.30.242,33.930487,-7.790694,PTZ Camera,Axis P5655-E,Casablanca Sector 16,2026-03-07,554,Verizon,MA,Africa,GLOBAL_500_V5,review_stale_global_mix
10.1.31.243,38.682359,-77.185441,Dome Camera,Sony SNC-EP580,Washington Sector 17,2026-02-01,8080,BT,US,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.31.244,19.630483,-98.953777,PTZ Camera,Hikvision DS-2CD2085G1,Mexico City Sector 18,2025-05-30,554,Airtel,MX,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.31.245,19.620197,-99.440041,Dome Camera,Hikvision DS-2CD2085G1,Mexico City Sector 19,2026-02-06,554,DigitalOcean,MX,North America,GLOBAL_500_V5,review_stale_global_mix
10.1.31.246,25.442176,55.286856,IP Camera,Bosch FLEXIDOME,Dubai Sector 20,2026-01-16,554,DigitalOcean,AE,Middle East,GLOBAL_500_V5,review_stale_global_mix
